ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,undervalued_flag,score,price,sma50,sma200,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,headline_count,sentiment_score,sentiment_norm,macro_adjustment
MTD,Healthcare,32.46692,6.837055,-667.50604,2.8,615044352.0,0.067,-0.0049225240740682,True,35.673932608482815,1384.5899658203125,1224.0559985351565,1317.8619482421875,True,True,67.50474873971106,True,102182.0,200286.06666666668,False,3.854603085722285,75,,,53.446806099538925,-3
RTX,Industrials,37.418137,3.0635912,4.318325,2.82,9880000512.0,0.287,2.614212799999997,False,35.66138496117533,212.7400054931641,189.5518182373047,186.6032542419433,True,True,70.60554426037561,True,2948724.0,5229884.133333334,False,3.82671942503898,75,,,53.446806099538925,-3
ITW,Industrials,25.758371,4.972254,25.470245,2.87,,0.101,-9.045553200000004,True,35.630780943352185,284.7349853515625,263.8197317504883,259.1436688232422,True,True,63.03723668444506,True,843820.0,1533464.0,False,3.7587104965431153,75,,,53.446806099538925,-3
ROST,Consumer Cyclical,35.10405,3.3910878,12.797607,2.88,2047583488.0,0.374,-7.524389538461534,True,35.62478765652849,251.3500061035156,228.41991455078124,201.36866653442385,True,True,79.55158115475139,True,972867.0,2918945.566666667,False,3.7453920813793418,75,,,53.446806099538925,-3
GD,Industrials,23.219782,1.8748366,3.9380414,2.89,4734000128.0,0.134,-11.584142200000006,True,35.618835845738175,380.5299987792969,357.9334606933594,346.40281372070314,True,True,54.895291489985794,True,646308.0,1333873.6,False,3.7321658351786393,75,,,53.446806099538925,-3
PFE,Healthcare,19.046413,2.2460032,1.5781657,2.91,12376625152.0,-0.101,-13.425429524074069,True,35.607054941905794,24.934999465942383,24.70960781097412,24.920080690383912,True,True,67.64604589582153,True,29885621.0,46907140.7,False,3.705986048884466,75,,,53.446806099538925,-3
SYF,Financial Services,7.8810253,2.5233645,1.6974838,0.97,,0.036,-12.304469194202898,True,35.60231413457756,76.88500213623047,73.49050048828126,73.99633548736573,True,True,64.85131478929571,True,1755916.0,3983167.2,False,11.271944287900688,75,9.0,-0.1291160980860392,36.39969602511125,-3
DVN,Energy,12.275766,3.176309,1.7738689,2.92,1607500032.0,-0.753,-89.25491239523808,True,35.60122500833121,44.09000015258789,43.863250198364256,41.36907178878784,True,True,59.72803138584365,True,4886881.0,12723986.033333331,False,3.693030640940945,75,,,53.446806099538925,-3
CHD,Consumer Defensive,32.296055,3.7488515,5.555996,3.03,1128824960.0,0.022,5.340316214285718,False,35.53963551205317,98.3499984741211,97.03859985351562,92.61322113037107,True,True,55.76143095131543,True,2071431.0,1905927.7,False,3.556165093656422,75,,,53.446806099538925,-3
NWSA,Communication Services,35.588608,1.72978,1.8021281,3.07,1744000000.0,-0.104,-16.013707425000007,True,35.51833360750691,28.09499931335449,26.62050006866455,25.7157595539093,True,True,55.06637734320018,True,1350304.0,5267453.466666667,False,3.50882752799805,75,,,53.446806099538925,-3
WSM,Consumer Cyclical,26.066069,3.4772043,14.658061,3.08,885462144.0,0.043,-16.562370538461536,True,35.51309458390503,232.80499267578125,217.5273107910156,196.92814987182612,True,True,61.55511705659617,True,292957.0,1090708.566666667,False,3.4971852533272,75,,,53.446806099538925,-3
ALL,Financial Services,5.848639,0.9979809,2.3032277,3.13,12428999680.0,3.384,-14.3368554942029,True,35.48740160873285,264.6400146484375,234.24850158691407,212.1500355529785,True,True,59.24769975739726,True,822011.0,1848970.3666666667,False,3.440089752944598,75,,,53.446806099538925,-3
AME,Industrials,36.257187,7.2300363,5.030647,3.15,1385356544.0,0.145,1.4532627999999974,False,35.47735280066552,239.75,232.51765228271483,218.4406214904785,True,True,59.10958346402329,True,405041.0,1111994.7,False,3.4177590683505144,75,,,53.446806099538925,-3
BXP,Real Estate,38.182793,3.9260874,2.1876538,3.16,,-0.232,-17.880186433333336,True,35.47237609667015,71.04000091552734,65.21360572814942,62.636254959106445,True,True,63.7191289586812,True,978443.0,1519764.7666666666,False,3.4066997261385707,75,,,53.446806099538925,-3
GRMN,Technology,30.162886,7.355318,6.251175,3.33,1043656256.0,0.353,-78.31658554878048,True,35.39234531620399,293.0299987792969,241.21326385498048,227.6403681182861,True,True,78.17792635780097,True,719246.0,1046181.5333333332,False,3.2288535473248845,75,,,53.446806099538925,-3
TJX,Consumer Cyclical,31.0,2.8582683,16.925856,3.34,4314250240.0,0.293,-11.628439538461537,True,35.38789133123968,159.53500366210938,157.43870025634766,153.77563163757324,True,True,70.27966535614438,True,2262847.0,5513134.9,False,3.218955802959769,75,,,53.446806099538925,-3
CTAS,Industrials,42.180893,7.371884,16.15648,3.35,1463799936.0,0.156,7.376968799999993,False,35.38346393723039,207.7899932861328,182.30919921875,184.2456516265869,True,True,74.55940943611436,True,1641420.0,2419157.333333333,False,3.209117149605788,75,,,53.446806099538925,-3
FAST,Industrials,39.78205,6.10445,13.126057,3.45,916124992.0,0.146,4.978125799999994,False,35.340601630010006,46.61000061035156,45.840685806274415,43.74221410751343,True,True,51.77718769376114,True,4326575.0,8639709.166666666,False,3.1138675780049354,75,,,53.446806099538925,-3
NWS,Communication Services,40.12025,1.9500401,2.0316005,3.53,1744000000.0,-0.104,-11.482065425000007,True,35.30806027495317,31.68000030517578,30.26759994506836,29.31888808250428,True,True,54.27594048376622,True,534567.0,1738005.566666667,False,3.041553455656413,75,,,53.446806099538925,-3
CF,Basic Materials,11.326576,2.607674,3.6152804,3.59,1076375040.0,1.151,-29.14532535294118,True,35.28460602531263,125.8249969482422,114.9188995361328,102.37935668945312,True,True,62.90018678367356,True,681898.0,2519256.6,False,2.9894329008996428,75,,,53.446806099538925,-3
CASY,Consumer Cyclical,45.056076,1.8200492,8.066165,3.68,550939648.0,0.66,2.4276364615384622,False,35.25085867426733,864.5700073242188,824.0953991699218,689.8812326049805,True,True,60.437663644715606,True,128158.0,476768.6,False,2.914438787465649,75,,,53.446806099538925,-3
HON,Industrials,9.23847,2.0019345,5.6041636,3.9,2610374912.0,2.639,-25.565454200000005,True,35.17492232710045,240.32000732421875,233.47116821289063,225.63627197265623,True,True,65.59695372198262,True,1205644.0,4695407.6,False,2.745691349317023,75,,,53.446806099538925,-3
HST,Real Estate,16.986393,2.8044915,2.5050159,4.11,1190875008.0,1.053,-39.07658643333333,True,35.110021188977726,24.975000381469727,23.47922451019287,19.274651436805726,True,True,70.01113788910847,True,3512747.0,9506348.233333332,False,2.601466597933193,75,,,53.446806099538925,-3
KO,Consumer Defensive,26.570572,7.5949945,10.53208,4.11,5264750080.0,0.169,-0.3851667857142864,True,35.110021188977726,88.47000122070312,81.71585159301758,75.23712108612061,True,True,63.188559471858746,True,9958617.0,19596000.566666663,False,2.601466597933193,75,,,53.446806099538925,-3
DASH,Consumer Cyclical,92.01422,5.7465377,8.299846,4.22,2295624960.0,-0.061,49.38578046153846,False,35.078603237889205,194.51499938964844,173.80210052490236,191.416275100708,True,True,52.06433583107462,True,1856102.0,4387943.4,False,2.5316489288475887,75,,,53.446806099538925,-3
BF-B,Consumer Defensive,18.908497,3.379568,3.3010042,4.4,739625024.0,-0.627,-8.047241785714284,True,35.03058051017166,28.940000534057617,26.31540626525879,26.854138641357423,True,True,65.90127417965351,True,1107596.0,2851239.8666666667,False,2.424931756141947,75,,,53.446806099538925,-3
SPG,Real Estate,63.841667,13.135231,15.468435,4.58,2494690560.0,0.164,7.778687566666669,False,34.98633249467646,230.1649932861328,217.17969146728515,193.3989991760254,True,True,68.10740559335431,True,591015.0,2120830.5,False,2.3266028328192823,75,,,53.446806099538925,-3
BIIB,Healthcare,36.86945,3.0584705,1.669079,4.79,1000400000.0,-0.848,4.3976074759259305,False,34.93891290952503,207.96499633789065,200.2731005859375,183.0566752624512,True,True,55.62288788874527,True,497224.0,1437594.1333333333,False,2.221225976927212,75,,,53.446806099538925,-3
PSA,Real Estate,32.848812,12.202055,11.463428,4.81,2338522624.0,0.328,-23.21416743333333,True,34.93461270756496,319.42999267578125,315.3281457519531,289.4675249481201,True,True,49.1282171536954,True,931420.0,1174654.0,False,2.2116699725714914,75,,,53.446806099538925,-3
NUE,Basic Materials,20.648561,1.6308573,2.7444026,5.21,669000000.0,0.938,-19.82334035294118,True,34.8555418154776,258.7149963378906,241.70368377685543,189.87594123840333,True,True,74.22895756648194,True,600959.0,1657155.3,False,2.0359568790440337,75,,,53.446806099538925,-3
WRB,Financial Services,15.11214,1.8294955,2.941565,5.22,,0.15,-5.073354494202899,True,34.8537203069003,73.3949966430664,69.4156925201416,69.07164724349975,True,True,53.80965727774044,True,669045.0,2081754.8333333333,False,2.03190908220559,75,,,53.446806099538925,-3
EXR,Real Estate,98.430466,9.344511,2.3685303,6.4,,0.062,42.36748656666666,False,34.67874733140775,148.6199951171875,145.61573791503906,138.2468363189697,True,True,59.17320221192288,True,1078673.0,1274929.1,False,1.6430802477777,75,,,53.446806099538925,-3
BRK-B,Financial Services,15.144643,2.9236922,0.0010065285,10.06,61228249088.0,1.196,-5.040851494202899,True,34.397140894488565,509.1300048828125,490.7448010253906,490.2939001464844,True,True,66.39033868451186,True,2260963.0,4639185.433333334,False,1.017288165735064,75,,,53.446806099538925,-3
STLD,Basic Materials,22.988668,1.7694902,3.8762517,11.95,234191248.0,0.836,-17.48323335294118,True,34.31925920482136,253.6300048828125,247.5738092041016,197.17195724487303,True,True,73.87765153803441,True,483268.0,1340722.2666666666,False,0.8442177442523898,75,,,53.446806099538925,-3
MRK,Healthcare,36.574646,4.875958,6.9896636,12.11,14049250304.0,,4.102803475925931,False,34.31378214630187,129.90499877929688,122.2357292175293,110.14474174499512,True,True,63.3858870350528,True,3762660.0,10136495.333333334,False,0.8320465030979582,75,,,53.446806099538925,-3
INCY,Healthcare,15.705732,4.2942653,4.7350025,12.21,1180664576.0,0.377,-16.766110524074072,True,34.310431877602646,123.44000244140624,108.66400009155274,101.08625007629396,True,True,60.83039915253966,True,1333262.0,1997655.4,False,0.8246014615441366,75,,,53.446806099538925,-3
DLR,Real Estate,94.20732,10.754264,2.6760476,14.38,,-0.588,38.14434056666666,False,34.24920746448291,193.10499572753903,184.70047485351563,174.21196769714356,True,True,61.36830889130775,True,1499941.0,3782988.033333333,False,0.6885472101669403,75,,,53.446806099538925,-3
KKR,Financial Services,34.311222,3.709805,3.2097175,0.55,,,14.1257275057971,False,34.16164371448328,100.98999786376952,95.78859985351562,107.00716804504394,True,False,57.91323719125032,True,2825456.0,4301945.2,False,19.938405543501084,50,,,53.446806099538925,-3
HPQ,Technology,9.905556,0.42598724,-170.35031,21.83,3450874880.0,0.162,-98.57391554878048,True,34.1316410974948,26.795000076293945,24.415238189697263,22.009557361602784,True,True,62.54262035616961,True,11422463.0,15831022.1,False,0.42728861686003,75,,,53.446806099538925,-3
BA,Industrials,79.09712,1.8476245,28.497927,26.48,5625375232.0,,44.2931958,False,34.091791798738775,220.0,218.8625991821289,218.3697003173828,True,True,47.8490577553803,True,2998076.0,5685179.2,False,0.338734619624415,75,,,53.446806099538925,-3
FANG,Energy,1649.5834,3.8513014,1.5267676,56.78,1397250048.0,-0.984,1548.052721604762,False,33.99196004360435,198.08999633789065,191.8478002929688,172.12535766601562,True,True,64.37229991350175,True,675166.0,2183185.533333333,False,0.1168862748812628,75,,,53.446806099538925,-3
BDX,Healthcare,28.895288,2.052514,1.8904139,1.11,4531250176.0,,-3.5765545240740693,True,33.8881857794863,165.60000610351562,150.9907681274414,153.4113271331787,True,True,67.27366116979483,True,977938.0,2432114.6,False,9.840546783221942,75,10.0,-0.169637382030487,31.04969863518213,-3
WDAY,Technology,49.056076,3.9467134,5.867208,0.58,3118749952.0,2.48,-59.42339554878048,True,33.69576805708554,157.94000244140625,135.60819900512695,165.962399559021,True,False,60.63866217730428,True,4917073.0,4950495.766666667,False,18.903126304839464,50,,,53.446806099538925,-3
RJF,Financial Services,15.22561,2.2012036,2.707236,0.9,,0.42,-4.9598844942029,True,33.674141777419074,174.8699951171875,158.15655944824218,157.19625007629395,True,True,64.33121761960176,True,437987.0,1515026.2333333334,False,12.154639415785914,75,9.0,-0.2171793116463555,24.77277020157705,-3
AFL,Financial Services,14.566857,3.581891,2.171898,1.18,4923125248.0,38.6,-5.618637494202899,True,33.58090968708529,127.4800033569336,119.44980010986328,112.4820985031128,True,True,66.80748279242292,True,830781.0,2244809.3666666667,False,9.252218147824324,75,10.0,-0.1712479412555694,30.83705760282171,-3
LUV,Industrials,28.39375,0.73902595,3.138298,0.36,-834750016.0,0.205,-6.410174200000004,True,33.1653008853379,45.459999084472656,46.03574645996094,41.43429975509643,False,True,38.8261748642036,False,2461561.0,6206545.366666666,False,30.502088145400247,25,,,53.446806099538925,0
PHM,Consumer Cyclical,13.196118,1.4998975,1.9025389,1.15,1078512896.0,-0.182,-29.432321538461537,True,33.132434857740286,129.23060607910156,124.78010498046876,123.74690464019776,True,True,56.71565636375113,True,802817.0,2034717.2333333327,False,9.495588875262095,75,10.0,-0.1923792958259582,28.04709931936172,-3
IT,Technology,15.07757,1.5779483,163.36725,0.64,1064192896.0,0.173,-93.40190154878049,True,32.89504427093319,152.9499969482422,145.63499954223633,184.56064975738525,True,False,61.57913401171724,True,1313030.0,1432597.6666666667,False,17.123740113389793,50,,,53.446806099538925,-3
AIG,Financial Services,13.80986,1.5575961,1.0345556,0.65,9517249536.0,0.216,-6.375634494202899,True,32.77596227196695,78.5199966430664,76.76468978881836,76.78151969909668,True,True,47.939119644122776,False,1665203.0,4089976.7666666666,False,16.859113449020356,50,,,53.446806099538925,-3
ADBE,Technology,14.197159,3.9170787,8.601805,0.65,9218374656.0,0.079,-94.28231254878048,True,32.77596227196695,248.3000030517578,228.43540008544923,276.8936000823975,True,False,59.88456212629787,True,4701367.0,6606888.9,False,16.859113449020356,50,,,53.446806099538925,-3
COR,Healthcare,23.985834,0.18543027,17.938213,0.66,-318246112.0,1.283,-8.48600852407407,True,32.66048881842392,313.29998779296875,287.57200012207034,323.6905196380615,True,False,58.74732781605411,True,467071.0,1524652.3666666667,False,16.602505774480296,50,,,53.446806099538925,-3
RVTY,Healthcare,54.712563,4.353181,1.7601211,0.68,508969248.0,0.035,22.240720475925933,False,32.439730745474016,113.63500213623048,105.64074951171877,98.68529197692872,True,True,52.90585042128848,False,950682.0,1478066.066666667,False,16.11193227903606,50,,,53.446806099538925,-3
GDDY,Technology,15.695722,2.610401,55.360535,0.68,1347612544.0,0.06,-92.78374954878048,True,32.439730745474016,99.27999877929688,87.12519958496094,100.83985008239746,True,False,62.89841085897204,True,854510.0,2100000.333333333,False,16.11193227903606,50,,,53.446806099538925,-3
DELL,Technology,782.7481,1.9626474,-188.17798,0.7,5434124800.0,2.825,674.2686284512196,False,32.23158741954982,407.0799865722656,395.0872067260742,212.28248229980468,True,True,45.375938381436654,False,4096465.0,7408682.166666667,False,15.649391554760072,50,,,53.446806099538925,-3
CRM,Technology,20.87833,3.445502,4.3104234,0.72,16552999936.0,0.522,-87.60114154878048,True,32.035007611732524,180.3000030517578,170.77342193603516,204.48139366149903,True,False,60.730535926531,True,7646034.0,15234261.133333333,False,15.212547537388302,50,,,53.446806099538925,-3
DVA,Healthcare,23.073147,1.1121773,-21.001314,0.73,999662976.0,0.435,-9.398695524074071,True,31.94075701894341,239.6000061035156,215.96920043945312,156.0715999984741,True,True,60.11905491757754,False,159466.0,749665.5333333333,False,15.003101775634711,50,,,53.446806099538925,-3
CTSH,Technology,11.63734,1.1852319,1.7299901,0.77,2197499904.0,0.038,-96.84213154878049,True,31.588235321238663,54.2599983215332,47.491399993896486,63.53847589492798,True,False,77.97987688888134,True,6799063.0,12954722.1,False,14.219720225179731,50,,,53.446806099538925,-3
STT,Financial Services,16.049383,3.327955,2.0917616,0.78,,-0.241,-4.1361114942029005,True,31.50575428299365,181.91000366210932,170.16873107910158,138.19855239868164,True,True,52.431658189073744,False,1291421.0,2656320.7,False,14.036429029079688,50,,,53.446806099538925,-3
INTU,Technology,19.241611,4.1225977,4.192914,0.79,5232000000.0,0.107,-89.23786054878047,True,31.425361372299136,315.489990234375,292.781657409668,465.30775718688966,True,False,65.84316248890276,True,3260546.0,4949451.533333333,False,13.857778116425216,50,,,53.446806099538925,-3
HWM,Industrials,64.161255,12.831234,20.080967,0.8,1192749952.0,0.714,29.3573308,False,31.346978284371986,276.5199890136719,268.7346014404297,235.69956687927245,True,True,55.09799552854585,False,935160.0,2952062.0,False,13.683593476587108,50,,,53.446806099538925,-3
AES,Utilities,7.7239585,0.84697115,2.3927073,0.81,-2964999936.0,9.511,-19.446795,True,31.270530581331926,14.829999923706056,14.707599983215331,14.328465132713315,True,True,59.25931158716423,False,5669873.0,7947179.1,False,13.51370969205364,50,,,53.446806099538925,-3
AJG,Financial Services,41.503235,4.6417136,2.7714865,0.83,1080225024.0,0.162,21.317740505797097,False,31.123161515230606,257.1700134277344,229.444098815918,234.13369491577149,True,True,52.49024532531849,False,755238.0,1701341.2666666666,False,13.186222878495151,50,,,53.446806099538925,-3
CHTR,Communication Services,3.6604214,0.3485394,0.98978347,0.83,2198374912.0,0.161,-47.94189402500001,True,31.123161515230606,140.49000549316406,136.17419967651367,192.86775020599364,True,False,59.95919673972515,True,2180350.0,3866845.0,False,13.186222878495151,50,,,53.446806099538925,-3
HPE,Technology,43.52336,1.5896314,2.4365613,0.85,3836000000.0,,-64.95611154878048,True,30.98272746400464,46.61000061035156,45.59339981079101,29.157216558456422,True,True,45.299560594416455,False,9676468.0,20152412.266666666,False,12.874147209104123,50,,,53.446806099538925,-3
ADSK,Technology,34.408623,6.6197004,15.571985,0.87,3060999936.0,2.314,-74.07084854878048,True,30.84875015076608,235.3600006103516,216.09260040283203,254.20744972229005,True,False,65.11967489990656,True,1398193.0,2811396.433333333,False,12.576419846351758,50,,,53.446806099538925,-3
VEEV,Healthcare,35.82739,9.871652,4.4996033,0.88,1259549056.0,0.146,3.355547475925931,False,30.78404519834973,201.83999633789065,177.25640106201172,204.28190063476563,True,False,58.26050240862579,True,817178.0,2103465.933333333,False,12.432631063204312,50,,,53.446806099538925,-3
TEL,Technology,20.265688,3.1018343,4.5246797,0.89,2336875008.0,0.192,-88.21378354878048,True,30.7207942898079,206.6150054931641,205.5836920166016,218.7880791473389,True,False,56.69056106127672,True,1739592.0,2663616.4,False,12.29207348866692,50,,,53.446806099538925,-3
LULU,Consumer Cyclical,9.588997,1.2012638,2.8103287,0.9,1133960960.0,-0.35,-33.039442538461536,True,30.658948957011447,118.6999969482422,118.69539962768556,159.3458494567871,True,False,48.9079465002245,True,1183720.0,3065840.6666666665,False,12.154639415785914,50,,,53.446806099538925,-3
NOW,Technology,68.55312,7.6974716,9.645181,0.93,5149374976.0,-0.219,-39.92635154878048,True,30.481393001563568,109.75499725341795,105.42910049438476,125.28394496917724,True,False,51.838530942154335,True,22317538.0,24850374.6,False,11.760070625901731,50,,,53.446806099538925,-3
ALGN,Healthcare,30.321178,3.053894,3.014377,0.93,532954624.0,0.239,-2.1506645240740703,True,30.481393001563568,174.80999755859375,173.50000061035155,166.51499961853028,True,True,44.67156252026067,False,937101.0,1044833.3666666668,False,11.760070625901731,50,,,53.446806099538925,-3
TECH,Healthcare,102.935715,9.272245,5.4083166,0.96,299849376.0,1.286,70.46387247592594,False,30.314934293331177,72.05500030517578,61.81110008239746,59.44245901107788,True,True,65.50299065361995,False,2995975.0,6835929.166666667,False,11.390162385385317,50,,,53.446806099538925,-3
EG,Financial Services,7.928133,0.85611784,0.98737216,0.97,3993250048.0,2.307,-12.2573614942029,True,30.261736149463097,375.3599853515625,354.75388793945314,334.8054588317871,True,True,52.43927090513301,False,471854.0,424075.13333333336,False,11.271944287900688,50,,,53.446806099538925,-3
NCLH,Consumer Cyclical,15.237904,0.8647854,3.5677872,1.02,-1500744960.0,,-27.39053553846153,True,30.01139194302506,18.90999984741211,19.21259992599488,20.30955006122589,False,False,44.49684987608233,True,25526815.0,15789480.5,True,10.715623829149497,50,,,53.446806099538925,-3
PTC,Technology,13.309408,5.287006,4.1060476,1.04,986047232.0,2.689,-95.17006354878048,True,29.917994296777024,137.4550018310547,127.14850036621094,154.4411757659912,True,False,63.22413602939718,True,1999190.0,1872699.6666666667,False,10.508073504153856,50,,,53.446806099538925,-3
ACGL,Financial Services,7.8497653,1.7787604,1.5096157,1.05,5318125056.0,-0.071,-12.3357291942029,True,29.872629725742264,100.4250030517578,96.40269989013672,94.7246248626709,True,True,48.82037097299057,False,1091431.0,2016731.0333333327,False,10.407263346298832,50,,,53.446806099538925,-3
BR,Technology,16.441177,2.4281404,6.309773,1.05,1187662464.0,0.151,-92.03829454878048,True,29.872629725742264,153.92999267578125,146.69242370605468,182.0837768554688,True,False,57.15550922254516,True,519979.0,1345465.9666666666,False,10.407263346298832,50,,,53.446806099538925,-3
PYPL,Financial Services,10.878072,1.4534632,2.56348,1.01,4423124992.0,-0.031,-9.3074224942029,True,29.79715869256769,57.57500076293945,46.744651336669925,51.94309892654419,True,True,84.1370884044573,True,7312704.0,18934743.466666665,False,10.822481422216557,75,10.0,-0.3412999272346496,8.385210262851194,-3
BAC,Financial Services,14.273672,3.8070893,1.5709674,1.07,,0.36,-5.9118224942029,True,29.784444391394317,61.845001220703125,56.96025550842285,53.08369472503662,True,True,62.59410835946411,False,13705445.0,35485641.5,False,10.21129593663673,50,,,53.446806099538925,-3
SCHW,Financial Services,18.978182,6.9752526,3.6147666,1.07,,0.426,-1.207312494202899,True,29.784444391394317,104.33999633789062,94.89539962768556,95.08344779968262,True,True,53.77472644463717,False,3230205.0,10052230.166666666,False,10.21129593663673,50,,,53.446806099538925,-3
CCL,Consumer Cyclical,12.497748,1.3914144,2.9353578,1.09,1899374976.0,-0.065,-30.130691538461534,True,29.699495216105007,27.73500061035156,27.537300033569338,27.775767726898195,True,False,57.57323185487925,True,12930605.0,21528966.83333333,False,10.022519991549384,50,,,53.446806099538925,-3
UHS,Healthcare,6.5951023,0.53998023,1.3561058,1.11,497965120.0,0.101,-25.87674022407407,True,29.61760727235766,161.35000610351562,151.10906341552734,191.5256427001953,True,False,55.72503716457422,True,628346.0,985721.5333333332,False,9.840546783221942,50,,,53.446806099538925,-3
ACN,Technology,13.083067,1.371208,3.1426873,1.12,12089380864.0,0.09,-95.39640454878048,True,29.577760014016313,163.60000610351562,153.31096298217773,207.81055294036867,True,False,70.41302388290099,True,5624340.0,11848064.666666666,False,9.751997320241175,50,,,53.446806099538925,-3
LVS,Consumer Cyclical,19.236435,2.3431306,55.328873,1.13,2212875008.0,-0.198,-23.39200453846153,True,29.538618016884563,49.584999084472656,48.22190002441406,55.433958568573,True,False,66.999409091744,True,4493706.0,5119473.533333333,False,9.665015104392817,50,,,53.446806099538925,-3
NTRS,Financial Services,15.667096,2.46549,2.7883704,1.21,,0.986,-4.5183984942028985,True,29.24877314556175,182.41000366210932,175.45111450195313,149.78489601135254,True,True,48.557694349581176,False,318749.0,1090228.3,False,9.02091539034214,50,,,53.446806099538925,-3
RMD,Healthcare,20.008198,5.4348445,4.6356044,1.21,1446655104.0,0.105,-12.46364452407407,True,29.24877314556175,207.5,199.13660064697265,231.46827201843263,True,False,52.9915987352329,True,576783.0,1519429.433333333,False,9.02091539034214,50,,,53.446806099538925,-3
ARES,Financial Services,57.02765,6.907724,10.875297,1.21,1757137152.0,7.705,36.8421555057971,False,29.24877314556175,123.80999755859376,123.14686477661132,131.94279777526856,True,False,53.93391059021264,True,1821571.0,2337255.7,False,9.02091539034214,50,,,53.446806099538925,-3
APH,Technology,39.545,6.7076097,13.912048,1.23,3762800128.0,0.593,-68.93447154878048,True,29.182203083652247,158.25999450683594,152.96142181396485,141.54824169158937,True,True,49.1833364434535,False,6653718.0,7717630.6,False,8.872981919432128,50,,,53.446806099538925,-3
HCA,Healthcare,13.291554,1.127839,-13.305823,1.26,3738125056.0,0.116,-19.180288524074072,True,29.086310494473075,396.05999755859375,386.8173303222656,456.0004533386231,True,False,46.55409306995677,True,738521.0,1713317.3666666667,False,8.659887276811753,50,,,53.446806099538925,-3
EA,Communication Services,59.67379,6.9739947,7.763631,1.3,2219124992.0,0.853,8.07147457499999,False,28.965338305047048,209.4810028076172,204.76678894042968,202.4441526031494,True,True,85.95166217109376,False,2639246.0,2452151.533333333,False,8.391060189198356,50,,,53.446806099538925,-3
GL,Financial Services,12.136636,2.2889185,2.3365676,1.3,,0.197,-8.0488584942029,True,28.965338305047048,182.67999267578125,169.82026641845704,147.79755210876465,True,True,55.52785645041723,False,376939.0,723084.6333333333,False,8.391060189198356,50,,,53.446806099538925,-3
TFC,Financial Services,11.939081,3.3343043,1.0811234,1.3,,0.367,-8.2464134942029,True,28.965338305047048,51.915000915527344,50.10929985046387,48.07985603332519,True,True,51.53992891381616,False,5181850.0,8940468.333333334,False,8.391060189198356,50,,,53.446806099538925,-3
BNY,Financial Services,18.187864,4.9385204,2.649904,1.32,,0.269,-1.9976304942028984,True,28.90760157827553,155.93499755859375,147.05017303466798,125.0836947631836,True,True,57.39535238378271,False,1068113.0,4291237.1,False,8.262756351928328,50,,,53.446806099538925,-3
GPC,Consumer Cyclical,498.72,0.6855724,3.79763,1.32,917241984.0,-0.098,456.0915604615385,False,28.90760157827553,124.45500183105467,111.7321337890625,117.35789520263673,True,True,48.22651675621635,False,548632.0,2093184.4,False,8.262756351928328,50,,,53.446806099538925,-3
UNH,Healthcare,31.820917,0.8532093,3.6660106,1.34,22759749632.0,0.615,-0.6509255240740686,True,28.85158833588526,423.05999755859375,408.8929052734375,341.1738343811035,True,True,49.0547763030988,False,2301433.0,6044044.433333334,False,8.138282479949938,50,,,53.446806099538925,-3
DXCM,Healthcare,31.729614,5.9211674,9.648916,1.37,1056637504.0,0.922,-0.7422285240740685,True,28.77063489067888,73.78500366210938,72.7877003479004,67.65127504348754,True,True,47.52892512920239,False,3047590.0,4621919.666666667,False,7.958385935046867,50,,,53.446806099538925,-3
TDY,Technology,31.154482,4.675795,2.784371,1.4,912675008.0,0.212,-77.32498954878048,True,28.69315087883848,643.280029296875,628.9472009277343,598.2904486083985,True,True,54.44948238403701,False,343255.0,415001.8333333333,False,7.786199242068214,50,,,53.446806099538925,-3
CAH,Healthcare,34.63588,0.21190943,-18.825409,1.42,4849999872.0,-0.195,2.16403747592593,False,28.64331374446227,226.76499938964844,220.8208364868164,207.48694885253903,True,True,39.54644865469126,False,694988.0,2324529.6,False,7.675450054565512,50,,,53.446806099538925,-3
PODD,Healthcare,38.389015,3.9232388,8.736839,1.46,253375008.0,1.59,5.9171724759259305,False,28.547735678535275,164.10000610351562,155.07819946289064,232.88615089416504,True,False,53.48493579686708,True,638224.0,1444167.4666666666,False,7.463054352505534,50,,,53.446806099538925,-3
MPC,Energy,20.714287,0.67569375,5.503087,1.55,3518749952.0,,-80.81639139523809,True,28.350721536189,315.0199890136719,272.98079772949217,220.0252701568604,True,True,71.31949699296507,False,1074287.0,2236676.2333333334,False,7.0252451472915824,50,,,53.446806099538925,-3
MCHP,Technology,339.22726,8.598314,6.289398,0.28,1139912448.0,,230.74778845121952,False,28.346897041683825,74.62000274658203,89.2027394104004,74.86694147109985,False,False,30.184393386988035,False,5481594.0,11884913.133333333,False,39.23896849283564,0,,,53.446806099538925,0
TRMB,Technology,29.67801,3.5843124,2.3298397,1.56,370112512.0,0.556,-78.80146154878048,True,28.3302343105604,56.7598991394043,53.08679809570312,67.43644939422607,True,False,60.9807078159829,True,1135080.0,3011202.6666666665,False,6.979717979228023,50,,,53.446806099538925,-3
